"enter" "exit" "position" "id" "zone" "name"
3351 3097 23.767166240136 111 6 "Hornchurch "
3601 3549 23.767166240136 111 6 "Hornchurch "
3555 3488 23.767166240136 111 6 "Hornchurch "
3476 3362 23.767166240136 111 6 "Hornchurch "
3385 3173 23.767166240136 111 6 "Hornchurch "
6452 5668 18.1079074099697 112 4 "Hounslow Central "
6606 5894 18.1079074099697 112 4 "Hounslow Central "
6604 5863 18.1079074099697 112 4 "Hounslow Central "
6913 5642 18.1079074099697 112 4 "Hounslow Central "
6593 5627 18.1079074099697 112 4 "Hounslow Central "
6448 5521 18.1079074099697 112 4 "Hounslow Central "
6826 5872 18.1079074099697 112 4 "Hounslow Central "
6359 5641 18.1079074099697 112 4 "Hounslow Central "
6797 5636 18.1079074099697 112 4 "Hounslow Central "
6423 5616 18.1079074099697 112 4 "Hounslow Central "
5809 7319 17.2972984452996 113 4 "Hounslow East "
7684 5648 17.2972984452996 113 4 "Hounslow East "
7809 5607 17.2972984452996 113 4 "Hounslow East "
7836 5498 17.2972984452996 113 4 "Hounslow East "
7934 5635 17.2972984452996 113 4 "Hounslow East "
7457 5537 17.2972984452996 113 4 "Hounslow East "
7684 5802 17.2972984452996 113 4 "Hounslow East "
7816 5741 17.2972984452996 113 4 "Hounslow East "
7710 5661 17.2972984452996 113 4 "Hounslow East "
7954 5562 17.2972984452996 113 4 "Hounslow East "
5854 4349 19.3095667404266 114 5 "Hounslow West "
5987 4655 19.3095667404266 114 5 "Hounslow West "
5952 4718 19.3095667404266 114 5 "Hounslow West "
5943 4629 19.3095667404266 114 5 "Hounslow West "
5903 4509 19.3095667404266 114 5 "Hounslow West "
5838 4416 19.3095667404266 114 5 "Hounslow West "
6152 4637 19.3095667404266 114 5 "Hounslow West "
5655 4511 19.3095667404266 114 5 "Hounslow West "
5848 4663 19.3095667404266 114 5 "Hounslow West "
5817 4615 19.3095667404266 114 5 "Hounslow West "
7679 8018 3.73130911092694 115 1 "Hyde Park Corner "
7631 8033 3.73130911092694 115 1 "Hyde Park Corner "
7861 8573 3.73130911092694 115 1 "Hyde Park Corner "
7871 8544 3.73130911092694 115 1 "Hyde Park Corner "
7845 8484 3.73130911092694 115 1 "Hyde Park Corner "
7301 7760 3.73130911092694 115 1 "Hyde Park Corner "
8215 8553 3.73130911092694 115 1 "Hyde Park Corner "
7250 7549 3.73130911092694 115 1 "Hyde Park Corner "
8055 8618 3.73130911092694 115 1 "Hyde Park Corner "
8036 8338 3.73130911092694 115 1 "Hyde Park Corner "
1829 1930 22.2981971274917 116 6 "Ickenham "
1905 1998 22.2981971274917 116 6 "Ickenham "
1960 1973 22.2981971274917 116 6 "Ickenham "
1972 2000 22.2981971274917 116 6 "Ickenham "
1863 1903 22.2981971274917 116 6 "Ickenham "
1855 1859 22.2981971274917 116 6 "Ickenham "
1961 2020 22.2981971274917 116 6 "Ickenham "
1870 1992 22.2981971274917 116 6 "Ickenham "
1984 2057 22.2981971274917 116 6 "Ickenham "
1917 1955 22.2981971274917 116 6 "Ickenham "
7344 8115 4.82780679846808 117 2 "Kennington "
9039 7061 4.82780679846808 117 2 "Kennington "
9678 7114 4.82780679846808 117 2 "Kennington "
6987 9506 4.82780679846808 117 2 "Kennington "
7393 9673 4.82780679846808 117 2 "Kennington "
9130 6625 4.82780679846808 117 2 "Kennington "
7797 8739 4.82780679846808 117 2 "Kennington "
7163 9864 4.82780679846808 117 2 "Kennington "
7240 9535 4.82780679846808 117 2 "Kennington "
7400 9507 4.82780679846808 117 2 "Kennington "
4081 3715 7.05291682232167 118 2 "Kensal Green "
4168 3668 7.05291682232167 118 2 "Kensal Green "
4341 3874 7.05291682232167 118 2 "Kensal Green "
4351 3756 7.05291682232167 118 2 "Kensal Green "
4418 3773 7.05291682232167 118 2 "Kensal Green "
4150 3674 7.05291682232167 118 2 "Kensal Green "
4160 3368 7.05291682232167 118 2 "Kensal Green "
4317 3438 7.05291682232167 118 2 "Kensal Green "
4347 3484 7.05291682232167 118 2 "Kensal Green "
4453 3712 7.05291682232167 118 2 "Kensal Green "
15885 13256 2.44240821736517 120 2 "Kentish Town "
17602 14589 2.44240821736517 120 2 "Kentish Town "
18779 15673 2.44240821736517 120 2 "Kentish Town "
17887 14763 2.44240821736517 120 2 "Kentish Town "
18169 14459 2.44240821736517 120 2 "Kentish Town "
15591 12952 2.44240821736517 120 2 "Kentish Town "
17516 14582 2.44240821736517 120 2 "Kentish Town "
18439 15323 2.44240821736517 120 2 "Kentish Town "
18141 15118 2.44240821736517 120 2 "Kentish Town "
19052 15542 2.44240821736517 120 2 "Kentish Town "
3736 3373 14.4206383732178 121 4 "Kenton "
3457 3774 14.4206383732178 121 4 "Kenton "
3628 3587 14.4206383732178 121 4 "Kenton "
3714 3494 14.4206383732178 121 4 "Kenton "
4123 2835 14.4206383732178 121 4 "Kenton "
3697 3039 14.4206383732178 121 4 "Kenton "
4309 2829 14.4206383732178 121 4 "Kenton "
4168 2909 14.4206383732178 121 4 "Kenton "
4232 2948 14.4206383732178 121 4 "Kenton "
4228 2826 14.4206383732178 121 4 "Kenton "
5080 4937 12.7577171524711 122 3 "Kew Gardens "
6116 4396 12.7577171524711 122 3 "Kew Gardens "
5818 4907 12.7577171524711 122 3 "Kew Gardens "
6026 4962 12.7577171524711 122 3 "Kew Gardens "
5769 4598 12.7577171524711 122 3 "Kew Gardens "
5398 4310 12.7577171524711 122 3 "Kew Gardens "
5813 5438 12.7577171524711 122 3 "Kew Gardens "
5111 4822 12.7577171524711 122 3 "Kew Gardens "
6231 4487 12.7577171524711 122 3 "Kew Gardens "
5993 4658 12.7577171524711 122 3 "Kew Gardens "
11945 11636 5.93581749854957 123 2 "Kilburn "
12521 12077 5.93581749854957 123 2 "Kilburn "
12600 12259 5.93581749854957 123 2 "Kilburn "
12695 12091 5.93581749854957 123 2 "Kilburn "
12987 12290 5.93581749854957 123 2 "Kilburn "
11875 11493 5.93581749854957 123 2 "Kilburn "
12387 12071 5.93581749854957 123 2 "Kilburn "
12581 12062 5.93581749854957 123 2 "Kilburn "
12470 11985 5.93581749854957 123 2 "Kilburn "
12908 12097 5.93581749854957 123 2 "Kilburn "
5076 5008 4.94566034647336 124 2 "Kilburn Park "
5019 4927 4.94566034647336 124 2 "Kilburn Park "
5211 5113 4.94566034647336 124 2 "Kilburn Park "
5484 5140 4.94566034647336 124 2 "Kilburn Park "
5353 5178 4.94566034647336 124 2 "Kilburn Park "
5203 5185 4.94566034647336 124 2 "Kilburn Park "
5255 4689 4.94566034647336 124 2 "Kilburn Park "
5203 5133 4.94566034647336 124 2 "Kilburn Park "
5318 5182 4.94566034647336 124 2 "Kilburn Park "
5598 5345 4.94566034647336 124 2 "Kilburn Park "
7868 7908 12.3344741673733 125 4 "Kingsbury "
9235 6905 12.3344741673733 125 4 "Kingsbury "
7833 7747 12.3344741673733 125 4 "Kingsbury "
8945 6818 12.3344741673733 125 4 "Kingsbury "
9153 6689 12.3344741673733 125 4 "Kingsbury "
8530 6776 12.3344741673733 125 4 "Kingsbury "
8427 7285 12.3344741673733 125 4 "Kingsbury "
8085 6995 12.3344741673733 125 4 "Kingsbury "
6860 6620 12.3344741673733 125 4 "Kingsbury "
8535 6931 12.3344741673733 125 4 "Kingsbury "
26189 24891 4.2437244797307 126 1 "Knightsbridge "
26030 25254 4.2437244797307 126 1 "Knightsbridge "
26660 25988 4.2437244797307 126 1 "Knightsbridge "
27014 26665 4.2437244797307 126 1 "Knightsbridge "
27929 27128 4.2437244797307 126 1 "Knightsbridge "
25909 24980 4.2437244797307 126 1 "Knightsbridge "
26151 25037 4.2437244797307 126 1 "Knightsbridge "
28127 27493 4.2437244797307 126 1 "Knightsbridge "
26431 25823 4.2437244797307 126 1 "Knightsbridge "
28752 27844 4.2437244797307 126 1 "Knightsbridge "
8721 8137 6.24653861398015 127 2 "Ladbroke Grove "
8723 7756 6.24653861398015 127 2 "Ladbroke Grove "
9247 8697 6.24653861398015 127 2 "Ladbroke Grove "
8996 8202 6.24653861398015 127 2 "Ladbroke Grove "
9485 8708 6.24653861398015 127 2 "Ladbroke Grove "
8221 7677 6.24653861398015 127 2 "Ladbroke Grove "
8908 7858 6.24653861398015 127 2 "Ladbroke Grove "
8720 8137 6.24653861398015 127 2 "Ladbroke Grove "
8420 7919 6.24653861398015 127 2 "Ladbroke Grove "
9401 8575 6.24653861398015 127 2 "Ladbroke Grove "
4625 4611 3.63859709513219 128 1 "Lambeth North "
5257 5072 3.63859709513219 128 1 "Lambeth North "
5527 5217 3.63859709513219 128 1 "Lambeth North "
5535 5205 3.63859709513219 128 1 "Lambeth North "
4897 4707 3.63859709513219 128 1 "Lambeth North "
4721 4310 3.63859709513219 128 1 "Lambeth North "
4696 4527 3.63859709513219 128 1 "Lambeth North "
5333 4881 3.63859709513219 128 1 "Lambeth North "
4980 4595 3.63859709513219 128 1 "Lambeth North "
4845 4626 3.63859709513219 128 1 "Lambeth North "
9719 9123 4.21285924850514 129 1 "Lancaster Gate "
10603 10088 4.21285924850514 129 1 "Lancaster Gate "
10108 9603 4.21285924850514 129 1 "Lancaster Gate "
10084 9509 4.21285924850514 129 1 "Lancaster Gate "
9811 9271 4.21285924850514 129 1 "Lancaster Gate "
9279 8754 4.21285924850514 129 1 "Lancaster Gate "
10416 9936 4.21285924850514 129 1 "Lancaster Gate "
9589 8883 4.21285924850514 129 1 "Lancaster Gate "
9863 9370 4.21285924850514 129 1 "Lancaster Gate "
9397 9313 4.21285924850514 129 1 "Lancaster Gate "
4587 3597 6.81984494503373 130 2 "Latimer Road "
4183 3280 6.81984494503373 130 2 "Latimer Road "
4824 3840 6.81984494503373 130 2 "Latimer Road "
4795 3880 6.81984494503373 130 2 "Latimer Road "
4410 3359 6.81984494503373 130 2 "Latimer Road "
3911 3539 6.81984494503373 130 2 "Latimer Road "
4488 3701 6.81984494503373 130 2 "Latimer Road "
4853 3778 6.81984494503373 130 2 "Latimer Road "
4931 3788 6.81984494503373 130 2 "Latimer Road "
4321 3397 6.81984494503373 130 2 "Latimer Road "
62000 49259 2.25610440522118 131 1 "Leicester Square "
66094 53421 2.25610440522118 131 1 "Leicester Square "
70844 56783 2.25610440522118 131 1 "Leicester Square "
70483 58872 2.25610440522118 131 1 "Leicester Square "
77510 66988 2.25610440522118 131 1 "Leicester Square "
59961 48983 2.25610440522118 131 1 "Leicester Square "
67672 53539 2.25610440522118 131 1 "Leicester Square "
67832 56620 2.25610440522118 131 1 "Leicester Square "
69875 57513 2.25610440522118 131 1 "Leicester Square "
77989 69179 2.25610440522118 131 1 "Leicester Square "
20317 15384 8.58387365868259 132 3 "Leyton "
20606 17441 8.58387365868259 132 3 "Leyton "
21169 16481 8.58387365868259 132 3 "Leyton "
21278 15577 8.58387365868259 132 3 "Leyton "
20920 16363 8.58387365868259 132 3 "Leyton "
20496 16815 8.58387365868259 132 3 "Leyton "
21085 15650 8.58387365868259 132 3 "Leyton "
21100 16657 8.58387365868259 132 3 "Leyton "
21441 17388 8.58387365868259 132 3 "Leyton "
22077 16724 8.58387365868259 132 3 "Leyton "
16738 16639 10.0511148049841 133 3 "Leytonstone "
17022 16907 10.0511148049841 133 3 "Leytonstone "
17344 17023 10.0511148049841 133 3 "Leytonstone "
17287 16988 10.0511148049841 133 3 "Leytonstone "
17357 17223 10.0511148049841 133 3 "Leytonstone "
16678 16503 10.0511148049841 133 3 "Leytonstone "
17032 17013 10.0511148049841 133 3 "Leytonstone "
17148 16883 10.0511148049841 133 3 "Leytonstone "
17542 17065 10.0511148049841 133 3 "Leytonstone "
17764 16958 10.0511148049841 133 3 "Leytonstone "
106280 110880 3.15313686511438 134 1 "Liverpool Street LU "
109500 116430 3.15313686511438 134 1 "Liverpool Street LU "
114010 119610 3.15313686511438 134 1 "Liverpool Street LU "
117940 123330 3.15313686511438 134 1 "Liverpool Street LU "
118250 122560 3.15313686511438 134 1 "Liverpool Street LU "
99412 108800 3.15313686511438 134 1 "Liverpool Street LU "
105800 117140 3.15313686511438 134 1 "Liverpool Street LU "
114350 121350 3.15313686511438 134 1 "Liverpool Street LU "
115820 113460 3.15313686511438 134 1 "Liverpool Street LU "
116110 121270 3.15313686511438 134 1 "Liverpool Street LU "
105710 104500 3.85019415997719 135 1 "London Bridge LU "
113010 110710 3.85019415997719 135 1 "London Bridge LU "
118030 115810 3.85019415997719 135 1 "London Bridge LU "
118630 116710 3.85019415997719 135 1 "London Bridge LU "
116790 115560 3.85019415997719 135 1 "London Bridge LU "
103610 104330 3.85019415997719 135 1 "London Bridge LU "
112850 110770 3.85019415997719 135 1 "London Bridge LU "
113480 112290 3.85019415997719 135 1 "London Bridge LU "
116020 115290 3.85019415997719 135 1 "London Bridge LU "
113530 117780 3.85019415997719 135 1 "London Bridge LU "
5462 4713 17.4251281392787 136 6 "Loughton "
5703 4763 17.4251281392787 136 6 "Loughton "
5724 4866 17.4251281392787 136 6 "Loughton "
5682 4853 17.4251281392787 136 6 "Loughton "
5775 4727 17.4251281392787 136 6 "Loughton "
5516 4586 17.4251281392787 136 6 "Loughton "
5774 4833 17.4251281392787 136 6 "Loughton "
5112 5209 17.4251281392787 136 6 "Loughton "
5561 4749 17.4251281392787 136 6 "Loughton "
5940 4903 17.4251281392787 136 6 "Loughton "
6004 3953 4.33726027410072 137 2 "Maida Vale "
6341 4248 4.33726027410072 137 2 "Maida Vale "
6347 4178 4.33726027410072 137 2 "Maida Vale "
6376 4269 4.33726027410072 137 2 "Maida Vale "
6381 3957 4.33726027410072 137 2 "Maida Vale "
6041 4089 4.33726027410072 137 2 "Maida Vale "
6051 3889 4.33726027410072 137 2 "Maida Vale "
6321 4197 4.33726027410072 137 2 "Maida Vale "
6291 4176 4.33726027410072 137 2 "Maida Vale "
6308 3919 4.33726027410072 137 2 "Maida Vale "
12716 13673 4.82554679866208 138 2 "Manor House "
13806 13505 4.82554679866208 138 2 "Manor House "
14030 13561 4.82554679866208 138 2 "Manor House "
14003 13108 4.82554679866208 138 2 "Manor House "
14715 13390 4.82554679866208 138 2 "Manor House "
13148 12733 4.82554679866208 138 2 "Manor House "
14089 13416 4.82554679866208 138 2 "Manor House "
14318 13533 4.82554679866208 138 2 "Manor House "
14117 13465 4.82554679866208 138 2 "Manor House "
14621 13337 4.82554679866208 138 2 "Manor House "
10721 8056 2.89262635557264 139 1 "Mansion House "
11312 8937 2.89262635557264 139 1 "Mansion House "
10896 9400 2.89262635557264 139 1 "Mansion House "
11261 9174 2.89262635557264 139 1 "Mansion House "
10210 8513 2.89262635557264 139 1 "Mansion House "
10320 8523 2.89262635557264 139 1 "Mansion House "
10959 9064 2.89262635557264 139 1 "Mansion House "
11640 9359 2.89262635557264 139 1 "Mansion House "
11235 9590 2.89262635557264 139 1 "Mansion House "
9576 8719 2.89262635557264 139 1 "Mansion House "
20210 19200 3.1168932085504 140 1 "Marble Arch "
21435 20137 3.1168932085504 140 1 "Marble Arch "
21748 20656 3.1168932085504 140 1 "Marble Arch "
21685 20916 3.1168932085504 140 1 "Marble Arch "
21282 20198 3.1168932085504 140 1 "Marble Arch "
19327 18119 3.1168932085504 140 1 "Marble Arch "
21256 19740 3.1168932085504 140 1 "Marble Arch "
20298 19387 3.1168932085504 140 1 "Marble Arch "
21066 19954 3.1168932085504 140 1 "Marble Arch "
21139 20451 3.1168932085504 140 1 "Marble Arch "
17921 18507 2.990802256279 141 1 "Marylebone LU "
19730 20544 2.990802256279 141 1 "Marylebone LU "
19228 20854 2.990802256279 141 1 "Marylebone LU "
19713 21240 2.990802256279 141 1 "Marylebone LU "
18679 20099 2.990802256279 141 1 "Marylebone LU "
17843 18796 2.990802256279 141 1 "Marylebone LU "
16466 18139 2.990802256279 141 1 "Marylebone LU "
19968 20868 2.990802256279 141 1 "Marylebone LU "
18970 20325 2.990802256279 141 1 "Marylebone LU "
18590 20324 2.990802256279 141 1 "Marylebone LU "
24260 23705 6.26771106887364 142 2 "Mile End "
24824 24286 6.26771106887364 142 2 "Mile End "
24491 23747 6.26771106887364 142 2 "Mile End "
25043 23933 6.26771106887364 142 2 "Mile End "
23940 22269 6.26771106887364 142 2 "Mile End "
24180 23759 6.26771106887364 142 2 "Mile End "
25021 24239 6.26771106887364 142 2 "Mile End "
24750 23948 6.26771106887364 142 2 "Mile End "
25139 24149 6.26771106887364 142 2 "Mile End "
25787 23504 6.26771106887364 142 2 "Mile End "
22879 18636 3.36843692062674 144 1 "Monument "
20613 24273 3.36843692062674 144 1 "Monument "
23755 23220 3.36843692062674 144 1 "Monument "
21537 25975 3.36843692062674 144 1 "Monument "
19971 24498 3.36843692062674 144 1 "Monument "
18673 22393 3.36843692062674 144 1 "Monument "
19804 24879 3.36843692062674 144 1 "Monument "
20801 25182 3.36843692062674 144 1 "Monument "
25956 20332 3.36843692062674 144 1 "Monument "
25227 19568 3.36843692062674 144 1 "Monument "
38917 38168 2.74541245616289 145 1 "Moorgate "
42315 42012 2.74541245616289 145 1 "Moorgate "
41937 41607 2.74541245616289 145 1 "Moorgate "
41356 41103 2.74541245616289 145 1 "Moorgate "
38413 38476 2.74541245616289 145 1 "Moorgate "
38508 37505 2.74541245616289 145 1 "Moorgate "
42723 40374 2.74541245616289 145 1 "Moorgate "
42459 41320 2.74541245616289 145 1 "Moorgate "
41308 41250 2.74541245616289 145 1 "Moorgate "
37263 37407 2.74541245616289 145 1 "Moorgate "
1480 1442 24.0933499964276 146 6 "Moor Park "
1759 1652 24.0933499964276 146 6 "Moor Park "
1657 1530 24.0933499964276 146 6 "Moor Park "
1677 1557 24.0933499964276 146 6 "Moor Park "
1578 1517 24.0933499964276 146 6 "Moor Park "
1217 1181 24.0933499964276 146 6 "Moor Park "
1307 1312 24.0933499964276 146 6 "Moor Park "
1279 1149 24.0933499964276 146 6 "Moor Park "
1306 1265 24.0933499964276 146 6 "Moor Park "
1191 1108 24.0933499964276 146 6 "Moor Park "
13018 14516 15.1887825113104 147 4 "Morden "
13652 14802 15.1887825113104 147 4 "Morden "
15768 13554 15.1887825113104 147 4 "Morden "
14580 14214 15.1887825113104 147 4 "Morden "
16072 12423 15.1887825113104 147 4 "Morden "
14066 13737 15.1887825113104 147 4 "Morden "
16306 12708 15.1887825113104 147 4 "Morden "
15989 12461 15.1887825113104 147 4 "Morden "
14307 14066 15.1887825113104 147 4 "Morden "
15590 12994 15.1887825113104 147 4 "Morden "
6205 5332 1.15525589574677 148 2 "Mornington Crescent "
6451 6115 1.15525589574677 148 2 "Mornington Crescent "
7582 6344 1.15525589574677 148 2 "Mornington Crescent "
7138 6296 1.15525589574677 148 2 "Mornington Crescent "
7105 6494 1.15525589574677 148 2 "Mornington Crescent "
6232 5299 1.15525589574677 148 2 "Mornington Crescent "
6748 5807 1.15525589574677 148 2 "Mornington Crescent "
6701 5790 1.15525589574677 148 2 "Mornington Crescent "
6794 5817 1.15525589574677 148 2 "Mornington Crescent "
6879 5989 1.15525589574677 148 2 "Mornington Crescent "
5721 5282 9.20302191095383 149 3 "Neasden "
5919 5354 9.20302191095383 149 3 "Neasden "
5984 5453 9.20302191095383 149 3 "Neasden "
5918 5370 9.20302191095383 149 3 "Neasden "
5985 5384 9.20302191095383 149 3 "Neasden "
5796 5331 9.20302191095383 149 3 "Neasden "
5893 5489 9.20302191095383 149 3 "Neasden "
5712 5265 9.20302191095383 149 3 "Neasden "
5969 5512 9.20302191095383 149 3 "Neasden "
5806 5260 9.20302191095383 149 3 "Neasden "
7352 5712 15.5573049265441 150 4 "Newbury Park "
7779 5875 15.5573049265441 150 4 "Newbury Park "
7764 6040 15.5573049265441 150 4 "Newbury Park "
7683 5903 15.5573049265441 150 4 "Newbury Park "
7582 5392 15.5573049265441 150 4 "Newbury Park "
7374 5418 15.5573049265441 150 4 "Newbury Park "
7731 5686 15.5573049265441 150 4 "Newbury Park "
7503 5620 15.5573049265441 150 4 "Newbury Park "
6979 5787 15.5573049265441 150 4 "Newbury Park "
7529 5665 15.5573049265441 150 4 "Newbury Park "
9463 8838 9.5178613413441 151 2 "North Acton "
9710 8845 9.5178613413441 151 2 "North Acton "
9841 8960 9.5178613413441 151 2 "North Acton "
9850 9038 9.5178613413441 151 2 "North Acton "
9921 8833 9.5178613413441 151 2 "North Acton "
9594 9139 9.5178613413441 151 2 "North Acton "
10090 9387 9.5178613413441 151 2 "North Acton "
9671 9001 9.5178613413441 151 2 "North Acton "
9944 9349 9.5178613413441 151 2 "North Acton "
10172 9061 9.5178613413441 151 2 "North Acton "
1295 1332 11.5915079654657 152 3 "North Ealing "
1391 1344 11.5915079654657 152 3 "North Ealing "
1399 1363 11.5915079654657 152 3 "North Ealing "
1421 1358 11.5915079654657 152 3 "North Ealing "
1483 1376 11.5915079654657 152 3 "North Ealing "
1324 1332 11.5915079654657 152 3 "North Ealing "
1392 1382 11.5915079654657 152 3 "North Ealing "
1385 1342 11.5915079654657 152 3 "North Ealing "
1378 1333 11.5915079654657 152 3 "North Ealing "
1375 1295 11.5915079654657 152 3 "North Ealing "
6057 5638 13.7464600262255 153 3 "Northfields "
6479 5996 13.7464600262255 153 3 "Northfields "
6643 6174 13.7464600262255 153 3 "Northfields "
6572 6181 13.7464600262255 153 3 "Northfields "
6565 5959 13.7464600262255 153 3 "Northfields "
6335 5837 13.7464600262255 153 3 "Northfields "
6634 6027 13.7464600262255 153 3 "Northfields "
6539 6055 13.7464600262255 153 3 "Northfields "
6706 6112 13.7464600262255 153 3 "Northfields "
6390 5786 13.7464600262255 153 3 "Northfields "
3141 2824 17.6370440409596 154 5 "North Harrow "
3299 2942 17.6370440409596 154 5 "North Harrow "
3242 2883 17.6370440409596 154 5 "North Harrow "
3558 2524 17.6370440409596 154 5 "North Harrow "
3240 2817 17.6370440409596 154 5 "North Harrow "
3054 2919 17.6370440409596 154 5 "North Harrow "
3310 2931 17.6370440409596 154 5 "North Harrow "
3197 2797 17.6370440409596 154 5 "North Harrow "
3245 2982 17.6370440409596 154 5 "North Harrow "
3051 2835 17.6370440409596 154 5 "North Harrow "
8611 6652 17.0968475988911 155 5 "Northolt "
8048 7304 17.0968475988911 155 5 "Northolt "
7395 7975 17.0968475988911 155 5 "Northolt "
7584 7748 17.0968475988911 155 5 "Northolt "
7631 7962 17.0968475988911 155 5 "Northolt "
8426 6579 17.0968475988911 155 5 "Northolt "
8229 7645 17.0968475988911 155 5 "Northolt "
7815 7223 17.0968475988911 155 5 "Northolt "
7790 7598 17.0968475988911 155 5 "Northolt "
8733 6650 17.0968475988911 155 5 "Northolt "
3347 2193 12.9947782034606 156 4 "North Wembley "
4500 898 12.9947782034606 156 4 "North Wembley "
2778 3036 12.9947782034606 156 4 "North Wembley "
3316 2450 12.9947782034606 156 4 "North Wembley "
3356 2415 12.9947782034606 156 4 "North Wembley "
3323 2163 12.9947782034606 156 4 "North Wembley "
3553 2082 12.9947782034606 156 4 "North Wembley "
3539 2198 12.9947782034606 156 4 "North Wembley "
3604 2227 12.9947782034606 156 4 "North Wembley "
3478 2223 12.9947782034606 156 4 "North Wembley "
7548 7008 14.5280586414239 157 4 "Northwick Park "
7472 7799 14.5280586414239 157 4 "Northwick Park "
8275 7521 14.5280586414239 157 4 "Northwick Park "
8368 7484 14.5280586414239 157 4 "Northwick Park "
7793 6708 14.5280586414239 157 4 "Northwick Park "
7780 7055 14.5280586414239 157 4 "Northwick Park "
8198 7489 14.5280586414239 157 4 "Northwick Park "
7803 6997 14.5280586414239 157 4 "Northwick Park "
8203 7371 14.5280586414239 157 4 "Northwick Park "
7594 6718 14.5280586414239 157 4 "Northwick Park "
4144 3536 22.6300847567979 158 6 "Northwood "
4364 3633 22.6300847567979 158 6 "Northwood "
4390 3781 22.6300847567979 158 6 "Northwood "
4388 3702 22.6300847567979 158 6 "Northwood "
4348 3628 22.6300847567979 158 6 "Northwood "
3572 3114 22.6300847567979 158 6 "Northwood "
3847 3273 22.6300847567979 158 6 "Northwood "
3838 3234 22.6300847567979 158 6 "Northwood "
3869 3497 22.6300847567979 158 6 "Northwood "
3593 3088 22.6300847567979 158 6 "Northwood "
2942 2270 21.281558406859 159 6 "Northwood Hills "
3107 2326 21.281558406859 159 6 "Northwood Hills "
3112 2448 21.281558406859 159 6 "Northwood Hills "
3119 2417 21.281558406859 159 6 "Northwood Hills "
3067 2417 21.281558406859 159 6 "Northwood Hills "
2922 2274 21.281558406859 159 6 "Northwood Hills "
3089 2327 21.281558406859 159 6 "Northwood Hills "
2998 1934 21.281558406859 159 6 "Northwood Hills "
3072 2330 21.281558406859 159 6 "Northwood Hills "
2900 2306 21.281558406859 159 6 "Northwood Hills "
21978 22487 5.62268925442668 160 1 "Notting Hill Gate "
23717 24171 5.62268925442668 160 1 "Notting Hill Gate "
24068 23564 5.62268925442668 160 1 "Notting Hill Gate "
24143 24149 5.62268925442668 160 1 "Notting Hill Gate "
24758 25258 5.62268925442668 160 1 "Notting Hill Gate "
21998 22026 5.62268925442668 160 1 "Notting Hill Gate "
23168 23027 5.62268925442668 160 1 "Notting Hill Gate "
22776 22452 5.62268925442668 160 1 "Notting Hill Gate "
23391 23482 5.62268925442668 160 1 "Notting Hill Gate "
24442 24998 5.62268925442668 160 1 "Notting Hill Gate "
4020 3516 13.0249869983449 161 5 "Oakwood "
4348 3736 13.0249869983449 161 5 "Oakwood "
4520 3886 13.0249869983449 161 5 "Oakwood "
4345 3880 13.0249869983449 161 5 "Oakwood "
4527 3973 13.0249869983449 161 5 "Oakwood "
3789 3688 13.0249869983449 161 5 "Oakwood "
4489 4153 13.0249869983449 161 5 "Oakwood "
3907 4338 13.0249869983449 161 5 "Oakwood "
3756 4182 13.0249869983449 161 5 "Oakwood "
4421 3730 13.0249869983449 161 5 "Oakwood "
35988 35725 2.49304781938637 162 1 "Old Street "
38512 38794 2.49304781938637 162 1 "Old Street "
40177 40166 2.49304781938637 162 1 "Old Street "
39999 40333 2.49304781938637 162 1 "Old Street "
41098 43659 2.49304781938637 162 1 "Old Street "
35841 35639 2.49304781938637 162 1 "Old Street "
39546 39623 2.49304781938637 162 1 "Old Street "
39653 40424 2.49304781938637 162 1 "Old Street "
40542 40679 2.49304781938637 162 1 "Old Street "
40442 43226 2.49304781938637 162 1 "Old Street "
4152 2770 16.8184560595775 163 4 "Osterley "
4427 2955 16.8184560595775 163 4 "Osterley "
4338 2846 16.8184560595775 163 4 "Osterley "
4499 2860 16.8184560595775 163 4 "Osterley "
4416 2786 16.8184560595775 163 4 "Osterley "
4251 2789 16.8184560595775 163 4 "Osterley "
4440 3085 16.8184560595775 163 4 "Osterley "
4375 2830 16.8184560595775 163 4 "Osterley "
3836 3415 16.8184560595775 163 4 "Osterley "
4498 2785 16.8184560595775 163 4 "Osterley "
9480 10112 5.59792356402761 164 2 "Oval "
11241 9874 5.59792356402761 164 2 "Oval "
12220 9646 5.59792356402761 164 2 "Oval "
12199 9401 5.59792356402761 164 2 "Oval "
10747 10929 5.59792356402761 164 2 "Oval "
11329 9032 5.59792356402761 164 2 "Oval "
11927 9556 5.59792356402761 164 2 "Oval "
10996 11760 5.59792356402761 164 2 "Oval "
10509 10642 5.59792356402761 164 2 "Oval "
10782 10248 5.59792356402761 164 2 "Oval "
120130 134150 2.17484493525586 165 1 "Oxford Circus "
128760 139970 2.17484493525586 165 1 "Oxford Circus "
130060 144260 2.17484493525586 165 1 "Oxford Circus "
134880 150910 2.17484493525586 165 1 "Oxford Circus "
134580 153180 2.17484493525586 165 1 "Oxford Circus "
117560 130710 2.17484493525586 165 1 "Oxford Circus "
108620 136450 2.17484493525586 165 1 "Oxford Circus "
124840 141090 2.17484493525586 165 1 "Oxford Circus "
131970 147650 2.17484493525586 165 1 "Oxford Circus "
136190 153950 2.17484493525586 165 1 "Oxford Circus "
75696 71074 4.07440574894988 166 1 "Paddington LU "
